object_id,Z,Z_err,EBV,SpecType,English Translation,split,target
fuin_naer_elu,0.2261,,0.044,SN Ia,"darkness, gloom, night, dead of night  +  sad, dreadful, woeful + pale blue ",split_19,0
galad_raegdan_hand,0.4487,,0.054,AGN," light (bright), sunlight, brilliance, radiance, glittering reflection  + sinner + intelligent",split_19,0
galadh_drafn_achad,0.4431,,0.051,AGN,"tree +  hewn, log + neck",split_19,0
galadh_ingem_maethor,0.9759,,0.028,AGN,"tree + year sick, old  + warrior",split_19,0
gil_saew_neledh,0.8216,,0.016,AGN," star, bright spark + poison + enter, go in ",split_19,0
gilgalad_rom_gwathui,0.7599,,0.096,AGN,"starlight + horn, trumpet + shadowy",split_19,0
glamor_gellui_mithren,1.567,,0.031,AGN,echo + triumphant + grey,split_19,0
graw_aear_iphant,0.4273,,0.092,AGN,"bear + ocean, sea  + aged, long-lived",split_19,0
grond_bellas_paich,0.1222,,0.011,AGN,"club + strengh + syrup, juice ",split_19,0
gul_agar_gwaloth,0.1522,,0.171,AGN,"evil knowledge, magic, sorcery, necromancy  + glory, brilliance, glitter + blossom",split_19,0
gwachaedir_bronwe_pess,1.711,,0.084,AGN," palantir, seeing stone + endurance + feather",split_19,0
gwarth_dagnir_imrad,0.2988,,0.077,AGN,betrayer + bane + path,split_19,0
gwilwileth_galad_lebdas,0.2197,,0.048,SN Ia,"butterfly +  light (bright), sunlight, brilliance, radiance, glittering reflection  +   index finger ",split_19,0
gwilwileth_hal_Sindarin,0.4319,,0.028,SN Ia,butterfly + fish + English,split_19,0
hadhod_law_perian,0.2311,,0.03,AGN,"Dwarf + no! don't!  + Halfling, Hobbit ",split_19,0
hador_gwaun_saig,0.1762,,0.065,SN II,thrower + goose + hungry ,split_19,0
hand_raef_gellui,0.8995,,0.027,AGN,intelligent + net + triumphant,split_19,0
harad_tinuviel_gaw,1.255,,0.052,AGN,south + nightingale + void,split_19,0
hast_aduial_laug,0.4273,,0.022,SN Ia-91T-like,"axe-stroke + evening, twilight  + warm",split_19,0
heledh_tamin_gilgalad,1.414,,0.05,AGN,glass + forge  + starlight,split_19,0
heledir_rust_archam,0.5833,,0.011,AGN, kingfisher (bird) + copper + throne,split_19,0
heleg_curunir_ablad,0.3647,,0.067,SN Ia,"ice + wizard + prohibition, refusal",split_19,0
heleg_nagol_raegdan,0.4204,,0.626,AGN,ice + tooth + sinner,split_19,0
heron_celon_iphant,2.156,,0.046,AGN,"master + river + aged, long-lived",split_19,0
hud_hub_lavan,0.2522,,0.119,AGN,"assembly + harbour, haven, small landlocked bay  + animal (quadrupedal mammal) ",split_19,0
idhren_honeg_rhosc,0.9559,,0.007,AGN,"pondering, wise, thoughtful +  little brother, also the name of the middle finger  +  russet, red, brown",split_19,0
imlad_laer_magor,0.28,,0.051,AGN,"glen, deep valley + song + swordsman",split_19,0
ira_tinuviel_uir,0.1132,,0.089,AGN,desire + nightingale + eternity,split_19,0
laes_nestad_alph,1.051,,0.079,AGN,"babe, also used in children's play as the name of the little finger  + healing + swan",split_19,0
lain_corch_bain,1.179,,0.018,AGN," free, freed + crow + beautiful, fair ",split_19,0
laug_idhren_manadh,0.1346,,0.025,AGN,"warm + pondering, wise, thoughtful + final end, fate, fortune",split_19,0
lavan_pod_gli,0.5852,,0.023,AGN,animal (quadrupedal mammal)  + foot (of an animal)  + honey,split_19,0
lebdas_curunir_cugu,0.4079,,0.033,SN Ia,  index finger  + wizard + dove,split_19,0
lebed_amdir_aran,0.2652,,0.128,SN Ia,finger + hope + king,split_19,0
lhug_iar_pent,0.1484,,0.049,SN II," dragon, snake, serpent + blood + story",split_19,0
loss_gobennas_law,1.147,,0.154,AGN,snow + history + no! don't! ,split_19,0
lossen_mund_aeruil,0.4254,,0.036,SN Ia,snowy + bull + seaweed,split_19,0
luin_hervenn_echad,0.2699,,0.069,SN Ia,blue + husband + encampment,split_19,0
luin_naer_ingem,0.2503,,0.038,SN Ia-pec,"blue +  sad, dreadful, woeful + year sick, old ",split_19,0
maecheneb_gwarth_amarth,0.8708,,0.01,AGN," sharp-eyed + betrayer + doom, fate",split_19,0
maen_raef_onodrim,0.175,,0.117,AGN," clever, skilled + net + Ents (people) ",split_19,0
maethor_firiel_rusc,0.3893,,0.044,SN Ia-91T-like,warrior + mortal maiden + fox ,split_19,0
maethor_imloth_Eru,0.2358,,0.023,SN Ia,warrior +  flowering valley  + God,split_19,0
menel_lebenedh_faradrim,0.2869,,0.037,AGN,heaven + middle finger  + hunters,split_19,0
mereth_forodrim_haradrim,0.3218,,0.009,SN Ia,"feast, festival  + Northmen, Northfolk  + People of the South",split_19,0
merilin_tann_barad,0.4169,,0.101,SN Ia,"nightingale + sign  +  fortress, fort, tower ",split_19,0
midh_nidh_Eru,0.1924,,0.016,SN II,dew + honeycomb + God,split_19,0
mil_eryn_callon,0.1925,,0.038,SN Ia," affection, love, kindness  + wood, forest + hero",split_19,0
min_aerlinn_ah,0.175,,0.012,SN II,peak + hymn + and,split_19,0
min_imrath_thul,1.644,,0.038,AGN,peak + valley + breath,split_19,0
minai_hub_gwael,1.796,,0.011,AGN,"distinct, unique, single + harbour, haven, small landlocked bay  + gull",split_19,0
minuial_callon_ruith,1.245,,0.047,AGN,"dawn, morrowdim, twilight  + hero + anger",split_19,0
minuial_law_hervess,1.009,,0.103,AGN,"dawn, morrowdim, twilight  + no! don't!  + wife",split_19,0
mir_dunedhel_per,0.2664,,0.111,SN Ia," jewel, treasure + Elf of Beleriand, West-Elf, including Noldor and Sindar  + half",split_19,0
muil_nur_lachenn,1.322,,0.075,AGN,"dreariness, twilight, shadow, vagueness  + race +  flame-eyed, Elf who has lived in the Blessed Realm ",split_19,0
muil_sammar_lossen,0.2028,,0.013,SN II,"dreariness, twilight, shadow, vagueness  + neighbour  + snowy",split_19,0
muinthel_faun_rochben,0.5245,,0.024,AGN,sister + cloud + rider,split_19,0
muinthel_noroth_lembas,0.9512,,0.012,AGN,"sister + giant + way-bread, journey-bread ",split_19,0
mund_sammar_aith,1.817,,0.026,AGN,bull + neighbour  + point of spear ,split_19,0
myril_galadh_anwar,0.3893,,0.021,AGN,cat + tree + awe,split_19,0
nagol_eredh_rhach,1.782,,0.028,AGN,"tooth + germ, seed + curse",split_19,0
narthan_braig_uan,0.213,,0.065,SN Ia-pec,"beacon, fire-sign  + fierce, wild + monster ",split_19,0
navaer_morgul_inias,0.1321,,0.027,AGN,farewell + sorcery + annals,split_19,0
nestad_cae_corf,0.8887,,0.06,AGN,healing + earth + ring,split_19,0
nidh_acharn_law,0.2966,,0.099,SN Ia,honeycomb + vengeance + no! don't! ,split_19,0
nimp_aear_lasguil,0.2839,,0.134,AGN,"frail + ocean, sea  + tea",split_19,0
noroth_drego_forodrim,0.1878,,0.055,SN Ia,"giant + flee + Northmen, Northfolk ",split_19,0
nothrim_bronwe_gellui,0.1852,,0.013,SN II,family + endurance + triumphant,split_19,0
paich_maecheneb_luithien,0.2472,,0.037,SN Ia-pec,"syrup, juice  +  sharp-eyed + enchantress",split_19,0
per_min_badhor,0.4456,,0.011,SN Ia,half + peak + judge,split_19,0
peredhel_imrad_saer,0.3245,,0.057,AGN,Half-Elf + path + bitter ,split_19,0
pethron_eilian_rach,1.566,,0.012,AGN,"narrator + rainbow + wagon, wain ",split_19,0
raegdan_baneth_melethron,0.4108,,0.016,SN Ia,sinner + beauty +  lover (masc.),split_19,0
rhovan_aes_perian,2.298,,0.052,AGN,"wilderness +  cooked food + Halfling, Hobbit ",split_19,0
rhovan_noroth_hervenn,1.413,,0.022,AGN,wilderness + giant + husband,split_19,0
ris_Eru_Ithil,1.474,,0.018,AGN,queen + God + moon,split_19,0
rist_hal_cirdan,0.175,,0.028,AGN,"cleaver, sword + fish + shipbuilder",split_19,0
rom_in_nur,3.142,,0.014,AGN,"horn, trumpet + year + race",split_19,0
rudh_luin_uan,0.8564,,0.022,AGN,bald + blue + monster ,split_19,0
ruith_lalaith_heron,0.5079,,0.04,AGN,anger + laughter + master,split_19,0
ryn_Ithil_Ennor,0.4261,,0.055,SN Ia-91T-like,hound of chase  + moon + Middle-Earth,split_19,0
ryn_laer_acharn,1.565,,0.01,AGN,hound of chase  + song + vengeance,split_19,0
ryn_rhosc_ylf,0.9753,,0.034,AGN,"hound of chase  +  russet, red, brown + drinking vessel ",split_19,0
saelor_harad_uanui,0.433,,0.267,AGN,"adviser  + south + hideous, monstrous",split_19,0
saew_andrann_rhosc,0.2181,,0.045,SN Ia,"poison +  age, cycle  +  russet, red, brown",split_19,0
saig_lathron_Rochirrim,0.499,,0.008,SN Ia,hungry  + eavesdropper + Horse.Lords (People) ,split_19,0
salph_badhor_tavor,0.8718,,0.012,AGN," broth, liquid food, soup  + judge + woodpecker",split_19,0
sammar_calad_alph,0.2565,,0.042,SN Ia,neighbour  + light + swan,split_19,0
soga_mir_fuin,0.3999,,0.036,SN Ia,"drink +  jewel, treasure + darkness, gloom, night, dead of night ",split_19,0
tamin_achas_lebed,0.4573,,0.12,AGN,forge  + achas + finger,split_19,0
tamin_yll_panas,0.3971,,0.027,AGN,forge  +  gulp  + floor,split_19,0
tathar_tobas_gobennas,1.1,,0.064,AGN,tathar +  roof  + history,split_19,0
toll_maecheneb_aranarth,0.3258,,0.018,SN Ia," island +  sharp-eyed + kingdom, realm",split_19,0
uanui_rist_tamin,0.2479,,0.031,SN Ia,"hideous, monstrous + cleaver, sword + forge ",split_19,0
uruk_cirion_tamin,0.4199,,0.139,AGN,"evil creature + sailor, shipman  + forge ",split_19,0
Eluwaith_Druadan_cuin,0.4533,,0.099,SN Ia,Sindar + Wild Man  + alive,split_20,0
Eluwaith_tathar_gwend,1.062,,0.037,AGN,Sindar + tathar + maiden,split_20,0
Eru_meldir_ulug,0.7245,,0.048,AGN,"God + friend + bad, evil",split_20,0
Eru_mithren_aras,0.2877,,0.096,SN Ia,God + grey + deer,split_20,0
Gonhir_thavron_maen,0.3086,,0.101,SN Ia,"Master of Stone, Dwarf + builder, carpenter, wright  +  clever, skilled",split_20,0
Ithil_caras_hadhod,0.6528,,0.042,AGN,"moon + town, city  + Dwarf",split_20,0
Mirion_gwathui_lebdas,0.7956,,0.115,AGN," jewel, Silmaril  + shadowy +   index finger ",split_20,0
Rochirrim_navaer_luithien,0.4352,,0.057,AGN,Horse.Lords (People)  + farewell + enchantress,split_20,0
Tawarwaith_rovalug_mund,2.254,,0.083,AGN,Forest people (Silvan Elves)  + winged-dragon + bull,split_20,0
achas_rom_cair,0.6855,,0.026,AGN,"achas + horn, trumpet + ship",split_20,0
adan_lachenn_gwanur,0.5346,,0.036,AGN,"Man +  flame-eyed, Elf who has lived in the Blessed Realm  + kinsman, kinswoman ",split_20,0
adel_tirith_riel,0.2894,,0.027,SN Ia,"behind + guard, guarding + princess",split_20,0
aegas_ryn_imlad,0.3024,,0.033,SN Ia,"mountain peak  + hound of chase  + glen, deep valley",split_20,0
agarwaen_tobas_andrann,0.4593,,0.058,SN Ia,"bloodstain +  roof  +  age, cycle ",split_20,0
agor_grond_min,0.3075,,0.028,SN Ia,narrow + club + peak,split_20,0
amarth_saew_melethron,0.4881,,0.016,AGN,"doom, fate + poison +  lover (masc.)",split_20,0
amdir_ithildin_laer,0.5103,,0.243,AGN,hope + magic metal that only mirrors starlight and moolight + song,split_20,0
anann_ungol_agarwaen,0.08658,,0.11,TDE," long, for a long time + spider + bloodstain",split_20,1
ank_cirdan_ryn,1.465,,0.018,AGN,jaw + shipbuilder + hound of chase ,split_20,0
ank_parf_laes,0.7393,,0.03,AGN,"jaw + book + babe, also used in children's play as the name of the little finger ",split_20,0
aphadrim_aduial_perian,0.5922,,0.079,AGN,"followers + evening, twilight  + Halfling, Hobbit ",split_20,0
aras_nadhras_galas,0.2811,,0.093,SN Ia,"deer + pasture + growth, plant ",split_20,0
bain_caras_nath,2.015,,0.012,AGN,"beautiful, fair  + town, city  + web",split_20,0
barad_glamor_riel,1.29,,0.054,AGN," fortress, fort, tower  + echo + princess",split_20,0
baug_agarwaen_angos,0.3885,,0.042,SN Ia,"oppressive, cruel, tyrannous  + bloodstain + horror",split_20,0
bragol_fae_aphadrim,0.471,,0.072,AGN,"sudden + soul, spirit  + followers",split_20,0
bragol_gwachaedir_nost,0.4645,,0.011,SN Ia,"sudden +  palantir, seeing stone + family, clan, house",split_20,0
bragol_laes_tathar,0.67,,0.042,TDE,"sudden + babe, also used in children's play as the name of the little finger  + tathar",split_20,1
bragol_pethron_anwar,0.4512,,0.069,SN Ia,sudden + narrator + awe,split_20,0
braig_fern_nim,0.4204,,0.078,AGN,"fierce, wild + dead + pale, white",split_20,0
braig_graw_bellas,0.3777,,0.015,AGN,"fierce, wild + bear + strengh",split_20,0
braig_loss_hal,0.09021,,0.049,TDE,"fierce, wild + snow + fish",split_20,1
bregedur_minai_aerlinn,0.5003,,0.043,AGN,"wildfire + distinct, unique, single + hymn",split_20,0
cabor_minas_Gonhir,1.244,,0.043,AGN,"frog + city with watchtower  + Master of Stone, Dwarf",split_20,0
cair_erchion_ist,0.7487,,0.029,AGN,"ship + orkish + knowledge, lore ",split_20,0
calad_malad_faen,0.8633,,0.01,AGN,light + gold + radiant,split_20,0
calad_morgul_nana,0.2937,,0.045,SN Ia,light + sorcery + mother,split_20,0
callon_nagol_elvellon,0.361,,0.009,SN Ia,hero + tooth + Elf-friend,split_20,0
cenedril_thavron_salph,0.3266,,0.025,AGN,"mirror + builder, carpenter, wright  +  broth, liquid food, soup ",split_20,0
corch_cabor_sirion,0.4427,,0.047,AGN,crow + frog + river ,split_20,0
corch_roch_gellui,0.4996,,0.021,AGN,crow + horse + triumphant,split_20,0
corf_archam_haudh,0.4913,,0.064,AGN,"ring + throne + burial mound, barrow, grave, tomb ",split_20,0
daen_gwaloth_galas,0.3609,,0.066,SN Ia,"corpse + blossom + growth, plant ",split_20,0
dannas_glandagol_maethor,0.592,,0.039,TDE,autumn + boundary marker  + warrior,split_20,1
dirnaith_maecheneb_pilin,0.5586,,0.02,AGN,man-spearhead (wedge formation in battle)  +  sharp-eyed + arrow,split_20,0
drego_hervess_erchion,3.374,,0.018,AGN,flee + wife + orkish,split_20,0
drego_luin_tinnu,0.1719,,0.017,SN Ia,"flee + blue + dusk, twilight",split_20,0
dunadan_naer_faradrim,0.5799,,0.015,AGN,"Númenórean, Man of the West  +  sad, dreadful, woeful + hunters",split_20,0
eglan_badhor_galas,0.7218,,0.033,AGN,"forsaken + judge + growth, plant ",split_20,0
eilian_daen_lebed,0.9208,,0.072,AGN,rainbow + corpse + finger,split_20,0
eirien_hub_bass,1.335,,0.185,AGN,"daisy + harbour, haven, small landlocked bay  + bread",split_20,0
eirien_uan_Mirion,0.7314,,0.06,AGN,"daisy + monster  +  jewel, Silmaril ",split_20,0
elu_muinthel_navaer,0.693,,0.03,AGN,pale blue  + sister + farewell,split_20,0
ennorath_espalass_Druadan,0.3856,,0.109,SN Ia,lands of Middle-earth + water-fall + Wild Man ,split_20,0
ennorath_tavor_mithril,0.2649,,0.099,SN Ia,"lands of Middle-earth + woodpecker +  true-silver, metal ",split_20,0
eryn_ris_laug,1.422,,0.033,AGN,"wood, forest + queen + warm",split_20,0
faen_galadh_celon,0.3779,,0.011,SN Ia,radiant + tree + river,split_20,0
fast_lobor_lacha,0.5496,,0.046,AGN, shaggy hair + horse + flame,split_20,0
faun_sammar_ist,1.419,,0.042,AGN,"cloud + neighbour  + knowledge, lore ",split_20,0
fern_amdir_ingem,0.5995,,0.048,AGN,"dead + hope + year sick, old ",split_20,0
galad_emel_iar,1.1,,0.039,AGN," light (bright), sunlight, brilliance, radiance, glittering reflection  + mother + blood",split_20,0
galad_malad_gwend,0.3544,,0.14,AGN," light (bright), sunlight, brilliance, radiance, glittering reflection  + gold + maiden",split_20,0
galenas_gaw_tobas,0.3429,,0.008,SN Ia,pipe-weed + void +  roof ,split_20,0
gas_tavor_Sindarin,0.426,,0.113,AGN,hole + woodpecker + English,split_20,0
gaur_ang_rhovan,0.432,,0.009,AGN,werewolf + iron + wilderness,split_20,0
glae_pennas_ninglor,1.892,,0.096,AGN,grass + history + gladden,split_20,0
glamog_ang_maecheneb,0.2232,,0.045,AGN,orc + iron +  sharp-eyed,split_20,0
glamor_erchion_faen,0.7705,,0.012,AGN,echo + orkish + radiant,split_20,0
glaur_cabed_tavor,0.5708,,0.056,AGN,golden light  + leap + woodpecker,split_20,0
gorn_aderthad_cabor,0.3085,,0.027,AGN,valour + reunion + frog,split_20,0
guldur_anwar_aderthad,0.3375,,0.063,AGN,dark sorcery + awe + reunion,split_20,0
guldur_hervenn_gil,1.321,,0.021,AGN,"dark sorcery + husband +  star, bright spark",split_20,0
gwael_heleg_nur,0.6424,,0.059,AGN,gull + ice + race,split_20,0
gwarth_onodrim_anann,0.3381,,0.085,SN Ia,"betrayer + Ents (people)  +  long, for a long time",split_20,0
gwend_faun_hand,0.2847,,0.016,SN Ia,maiden + cloud + intelligent,split_20,0
gwilwileth_ah_graw,0.3058,,0.146,SN Ia,butterfly + and + bear,split_20,0
hal_aranarth_rhun,0.4421,,0.035,SN Ia,"fish + kingdom, realm + East",split_20,0
hal_nestad_ingem,0.6217,,0.058,AGN,"fish + healing + year sick, old ",split_20,0
haudh_melethron_amloth,0.3092,,0.01,AGN,"burial mound, barrow, grave, tomb  +  lover (masc.) + crest of a helmet ",split_20,0
haust_anwar_heron,0.2924,,0.066,SN II,bed + awe + master,split_20,0
helegnen_lachenn_aes,1.002,,0.021,AGN,"frozen +  flame-eyed, Elf who has lived in the Blessed Realm  +  cooked food",split_20,0
heron_amloth_draug,0.2879,,0.008,AGN,master + crest of a helmet  + wolf,split_20,0
hervess_amdir_bregedur,0.3435,,0.097,SN Ia,wife + hope + wildfire,split_20,0
honeg_laer_uanui,0.523,,0.089,SN Ia-91T-like," little brother, also the name of the middle finger  + song + hideous, monstrous",split_20,0
hub_rusc_braig,0.318,,0.048,SN Ia,"harbour, haven, small landlocked bay  + fox  + fierce, wild",split_20,0
hul_firion_callon,0.0996,,0.163,TDE, cry of encouragement in battle  +  mortal man + hero,split_20,1
hun_bragol_draug,0.5968,,0.138,AGN,heart + sudden + wolf,split_20,0
imrad_amlug_aran,0.538,,0.014,SN Ia-91T-like,"path +  snake, serpent + king",split_20,0
imrath_haust_lain,0.2835,,0.011,SN Ia,"valley + bed +  free, freed",split_20,0
ingem_per_lin,0.6801,,0.035,AGN,"year sick, old  + half +  lake, pool ",split_20,0
ingem_rust_pilin,0.1529,,0.023,SN II,"year sick, old  + copper + arrow",split_20,0
ira_haeron_panas,2.5,,0.127,AGN,"desire + far, distant  + floor",split_20,0
lachenn_guldur_Mithrim,4.513,,0.026,AGN," flame-eyed, Elf who has lived in the Blessed Realm  + dark sorcery + Sindar",split_20,0
lagor_adar_maethor,0.147,,0.015,SN Ic,swift + father + warrior,split_20,0
lagor_rovalug_harad,0.3313,,0.03,AGN,swift + winged-dragon + south,split_20,0
laug_riel_callon,0.8972,,0.024,AGN,warm + princess + hero,split_20,0
lavan_magor_meldir,0.4782,,0.032,AGN,animal (quadrupedal mammal)  + swordsman + friend,split_20,0
lebed_cair_lavan,1.845,,0.012,AGN,finger + ship + animal (quadrupedal mammal) ,split_20,0
lebed_law_elvellon,0.2996,,0.094,SN Ia,finger + no! don't!  + Elf-friend,split_20,0
lebenedh_celon_peredhel,0.3327,,0.066,AGN,middle finger  + river + Half-Elf,split_20,0
lembas_corf_ylf,0.3003,,0.036,SN Ia,"way-bread, journey-bread  + ring + drinking vessel ",split_20,0
lin_graw_hend,0.5886,,0.17,TDE," lake, pool  + bear + eye",split_20,1
lin_uir_uruk,0.2875,,0.022,SN II," lake, pool  + eternity + evil creature",split_20,0
lossen_loss_rust,0.4439,,0.073,SN Ia,snowy + snow + copper,split_20,0
luin_Eluwaith_thangail,0.6563,,0.081,SN Ia,"blue + Sindar + shield wall, shield fence ",split_20,0
luithien_honeg_rovalug,1.944,,0.023,AGN,"enchantress +  little brother, also the name of the middle finger  + winged-dragon",split_20,0
lunt_lossen_gwathui,0.3455,,0.031,AGN,boat + snowy + shadowy,split_20,0
maecheneb_galadh_Tawarwaith,0.1421,,0.021,SN II, sharp-eyed + tree + Forest people (Silvan Elves) ,split_20,0
maecheneb_melethron_mir,0.2778,,0.013,SN Ia," sharp-eyed +  lover (masc.) +  jewel, treasure",split_20,0
maen_agarwaen_fast,0.5737,,0.011,AGN," clever, skilled + bloodstain +  shaggy hair",split_20,0
maethor_tinnu_saer,0.2312,,0.015,SN Ic-BL,"warrior + dusk, twilight + bitter ",split_20,0
malad_emel_loss,0.5662,,0.015,AGN,gold + mother + snow,split_20,0
melethril_gellui_tavor,0.1611,,0.011,SN Ic, lover (fem.)  + triumphant + woodpecker,split_20,0
menel_aphadrim_aderthad,0.5017,,0.027,AGN,heaven + followers + reunion,split_20,0
meril_pethron_onodrim,0.692,,0.118,AGN,rose + narrator + Ents (people) ,split_20,0
min_forodrim_hal,1.917,,0.06,AGN,"peak + Northmen, Northfolk  + fish",split_20,0
mindon_magol_gwend,0.7091,,0.186,AGN,isolated hill  + sword + maiden,split_20,0
mithril_tachol_ang,1.241,,0.023,AGN," true-silver, metal  + brooch, pin + iron",split_20,0
myril_Mithrim_gwanur,0.3631,,0.019,SN Ia,"cat + Sindar + kinsman, kinswoman ",split_20,0
myril_uir_lost,0.6345,,0.126,TDE,"cat + eternity +  empty, void ",split_20,1
nath_lang_naer,0.6566,,0.009,TDE,"web + cutlass, sword +  sad, dreadful, woeful",split_20,1
nestad_merilin_lain,0.4001,,0.072,SN Ia,"healing + nightingale +  free, freed",split_20,0
nost_thangail_rhun,0.3342,,0.022,AGN,"family, clan, house + shield wall, shield fence  + East",split_20,0
nothrim_rhach_achas,0.5611,,0.061,AGN,family + curse + achas,split_20,0
nur_Sindarin_lost,0.3444,,0.118,AGN,"race + English +  empty, void ",split_20,0
pennas_achas_gwilwileth,0.3566,,0.283,SN Ia,history + achas + butterfly,split_20,0
pennas_sirion_firiel,1.545,,0.032,AGN,history + river  + mortal maiden,split_20,0
pent_hador_fuin,0.2597,,0.067,SN Ic-BL,"story + thrower + darkness, gloom, night, dead of night ",split_20,0
